Continent,Region/Country,Product,Variable,Year,Unit,Quantity
America,Costa Rica,Wine,Imports, 2 016,1000 hl,110
America,Costa Rica,Wine,Consumption, 2 017,1000 hl,108
America,Costa Rica,Wine,Exports, 2 017,1000 hl,0
America,Costa Rica,Wine,Imports, 2 017,1000 hl,98
America,Costa Rica,Wine,Consumption, 2 018,1000 hl,100
America,Costa Rica,Wine,Exports, 2 018,1000 hl,0
America,Costa Rica,Wine,Imports, 2 018,1000 hl,104
America,Costa Rica,Wine,Consumption, 2 019,1000 hl,105
America,Costa Rica,Wine,Exports, 2 019,1000 hl,0
America,Costa Rica,Wine,Imports, 2 019,1000 hl,113
America,Costa Rica,Wine,Consumption, 2 020,1000 hl,107
America,Costa Rica,Wine,Exports, 2 020,1000 hl,0
America,Costa Rica,Wine,Imports, 2 020,1000 hl,105
America,Costa Rica,Wine,Consumption, 2 021,1000 hl,107
America,Costa Rica,Wine,Exports, 2 021,1000 hl,0
America,Costa Rica,Wine,Imports, 2 021,1000 hl,132
Africa,Côte d'Ivoire,Wine,Consumption, 2 007,1000 hl,180
Africa,Côte d'Ivoire,Wine,Exports, 2 007,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 007,1000 hl,180
Africa,Côte d'Ivoire,Wine,Consumption, 2 008,1000 hl,227
Africa,Côte d'Ivoire,Wine,Exports, 2 008,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 008,1000 hl,227
Africa,Côte d'Ivoire,Wine,Consumption, 2 009,1000 hl,277
Africa,Côte d'Ivoire,Wine,Exports, 2 009,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 009,1000 hl,277
Africa,Côte d'Ivoire,Wine,Consumption, 2 010,1000 hl,299
Africa,Côte d'Ivoire,Wine,Exports, 2 010,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 010,1000 hl,299
Africa,Côte d'Ivoire,Wine,Production, 2 010,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 011,1000 hl,289
Africa,Côte d'Ivoire,Wine,Exports, 2 011,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 011,1000 hl,279
Africa,Côte d'Ivoire,Wine,Production, 2 011,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 012,1000 hl,284
Africa,Côte d'Ivoire,Wine,Exports, 2 012,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 012,1000 hl,290
Africa,Côte d'Ivoire,Wine,Production, 2 012,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 013,1000 hl,290
Africa,Côte d'Ivoire,Wine,Exports, 2 013,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 013,1000 hl,290
Africa,Côte d'Ivoire,Wine,Production, 2 013,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 014,1000 hl,305
Africa,Côte d'Ivoire,Wine,Exports, 2 014,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 014,1000 hl,320
Africa,Côte d'Ivoire,Wine,Production, 2 014,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 015,1000 hl,360
Africa,Côte d'Ivoire,Wine,Exports, 2 015,1000 hl,1
Africa,Côte d'Ivoire,Wine,Imports, 2 015,1000 hl,400
Africa,Côte d'Ivoire,Wine,Production, 2 015,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 016,1000 hl,424
Africa,Côte d'Ivoire,Wine,Exports, 2 016,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 016,1000 hl,450
Africa,Côte d'Ivoire,Wine,Production, 2 016,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 017,1000 hl,464
Africa,Côte d'Ivoire,Wine,Exports, 2 017,1000 hl,1
Africa,Côte d'Ivoire,Wine,Imports, 2 017,1000 hl,480
Africa,Côte d'Ivoire,Wine,Production, 2 017,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 018,1000 hl,444
Africa,Côte d'Ivoire,Wine,Exports, 2 018,1000 hl,1
Africa,Côte d'Ivoire,Wine,Imports, 2 018,1000 hl,410
Africa,Côte d'Ivoire,Wine,Production, 2 018,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 019,1000 hl,412
Africa,Côte d'Ivoire,Wine,Exports, 2 019,1000 hl,1
Africa,Côte d'Ivoire,Wine,Imports, 2 019,1000 hl,415
Africa,Côte d'Ivoire,Wine,Production, 2 019,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 020,1000 hl,404
Africa,Côte d'Ivoire,Wine,Exports, 2 020,1000 hl,0
Africa,Côte d'Ivoire,Wine,Imports, 2 020,1000 hl,394
Africa,Côte d'Ivoire,Wine,Production, 2 020,1000 hl,0
Africa,Côte d'Ivoire,Wine,Consumption, 2 021,1000 hl,487
Africa,Côte d'Ivoire,Wine,Exports, 2 021,1000 hl,5
Africa,Côte d'Ivoire,Wine,Imports, 2 021,1000 hl,584
Africa,Côte d'Ivoire,Wine,Production, 2 021,1000 hl,0
Europe,Croatia,Wine,Consumption, 2 007,1000 hl,1412
Europe,Croatia,Wine,Exports, 2 007,1000 hl,31
Europe,Croatia,Wine,Imports, 2 007,1000 hl,157
Europe,Croatia,Wine,Production, 2 007,1000 hl,1365
Europe,Croatia,Wine,Consumption, 2 008,1000 hl,1441
Europe,Croatia,Wine,Exports, 2 008,1000 hl,28
Europe,Croatia,Wine,Imports, 2 008,1000 hl,142
Europe,Croatia,Wine,Production, 2 008,1000 hl,1276
Europe,Croatia,Wine,Consumption, 2 009,1000 hl,1447
Europe,Croatia,Wine,Exports, 2 009,1000 hl,26
Europe,Croatia,Wine,Imports, 2 009,1000 hl,106
Europe,Croatia,Wine,Production, 2 009,1000 hl,1424
Europe,Croatia,Wine,Consumption, 2 010,1000 hl,1530
Europe,Croatia,Wine,Exports, 2 010,1000 hl,24
Europe,Croatia,Wine,Imports, 2 010,1000 hl,148
Europe,Croatia,Wine,Production, 2 010,1000 hl,1433
Europe,Croatia,Wine,Consumption, 2 011,1000 hl,1537
Europe,Croatia,Wine,Exports, 2 011,1000 hl,38
Europe,Croatia,Wine,Imports, 2 011,1000 hl,147
Europe,Croatia,Wine,Production, 2 011,1000 hl,1409
Europe,Croatia,Wine,Consumption, 2 012,1000 hl,1449
Europe,Croatia,Wine,Exports, 2 012,1000 hl,58
Europe,Croatia,Wine,Imports, 2 012,1000 hl,145
Europe,Croatia,Wine,Production, 2 012,1000 hl,1293
Europe,Croatia,Wine,Consumption, 2 013,1000 hl,1363
Europe,Croatia,Wine,Exports, 2 013,1000 hl,30
Europe,Croatia,Wine,Imports, 2 013,1000 hl,128
Europe,Croatia,Wine,Production, 2 013,1000 hl,1248
Europe,Croatia,Wine,Consumption, 2 014,1000 hl,1188
Europe,Croatia,Wine,Exports, 2 014,1000 hl,37
Europe,Croatia,Wine,Imports, 2 014,1000 hl,224
Europe,Croatia,Wine,Production, 2 014,1000 hl,842
Europe,Croatia,Wine,Consumption, 2 015,1000 hl,1131
Europe,Croatia,Wine,Exports, 2 015,1000 hl,49
Europe,Croatia,Wine,Imports, 2 015,1000 hl,290
Europe,Croatia,Wine,Production, 2 015,1000 hl,992
Europe,Croatia,Wine,Consumption, 2 016,1000 hl,1134
Europe,Croatia,Wine,Exports, 2 016,1000 hl,36
Europe,Croatia,Wine,Imports, 2 016,1000 hl,310
Europe,Croatia,Wine,Production, 2 016,1000 hl,760
Europe,Croatia,Wine,Consumption, 2 017,1000 hl,988
Europe,Croatia,Wine,Exports, 2 017,1000 hl,52
Europe,Croatia,Wine,Imports, 2 017,1000 hl,269
Europe,Croatia,Wine,Production, 2 017,1000 hl,726
Europe,Croatia,Wine,Consumption, 2 018,1000 hl,1040
Europe,Croatia,Wine,Exports, 2 018,1000 hl,57
Europe,Croatia,Wine,Imports, 2 018,1000 hl,241
Europe,Croatia,Wine,Production, 2 018,1000 hl,952
Europe,Croatia,Wine,Consumption, 2 019,1000 hl,1142
Europe,Croatia,Wine,Exports, 2 019,1000 hl,53
Europe,Croatia,Wine,Imports, 2 019,1000 hl,249
Europe,Croatia,Wine,Production, 2 019,1000 hl,952
Europe,Croatia,Wine,Consumption, 2 020,1000 hl,1079
Europe,Croatia,Wine,Exports, 2 020,1000 hl,35
Europe,Croatia,Wine,Imports, 2 020,1000 hl,245
Europe,Croatia,Wine,Production, 2 020,1000 hl,800
Europe,Croatia,Wine,Consumption, 2 021,1000 hl,1003
Europe,Croatia,Wine,Exports, 2 021,1000 hl,43
Europe,Croatia,Wine,Imports, 2 021,1000 hl,276
Europe,Croatia,Wine,Production, 2 021,1000 hl,765
America,Cuba,Wine,Consumption, 2 007,1000 hl,145
America,Cuba,Wine,Exports, 2 007,1000 hl,0
America,Cuba,Wine,Imports, 2 007,1000 hl,43
America,Cuba,Wine,Production, 2 007,1000 hl,102
America,Cuba,Wine,Consumption, 2 008,1000 hl,160
America,Cuba,Wine,Exports, 2 008,1000 hl,0
America,Cuba,Wine,Imports, 2 008,1000 hl,54
America,Cuba,Wine,Production, 2 008,1000 hl,106
America,Cuba,Wine,Consumption, 2 009,1000 hl,159
America,Cuba,Wine,Exports, 2 009,1000 hl,0
America,Cuba,Wine,Imports, 2 009,1000 hl,54
America,Cuba,Wine,Production, 2 009,1000 hl,104
America,Cuba,Wine,Consumption, 2 010,1000 hl,160
America,Cuba,Wine,Exports, 2 010,1000 hl,0
America,Cuba,Wine,Imports, 2 010,1000 hl,68
America,Cuba,Wine,Production, 2 010,1000 hl,108
America,Cuba,Wine,Consumption, 2 011,1000 hl,163
America,Cuba,Wine,Exports, 2 011,1000 hl,0
America,Cuba,Wine,Imports, 2 011,1000 hl,51
America,Cuba,Wine,Production, 2 011,1000 hl,114
America,Cuba,Wine,Consumption, 2 012,1000 hl,171
America,Cuba,Wine,Exports, 2 012,1000 hl,0
America,Cuba,Wine,Imports, 2 012,1000 hl,53
America,Cuba,Wine,Production, 2 012,1000 hl,124
America,Cuba,Wine,Consumption, 2 013,1000 hl,175
America,Cuba,Wine,Exports, 2 013,1000 hl,0
America,Cuba,Wine,Imports, 2 013,1000 hl,58
America,Cuba,Wine,Production, 2 013,1000 hl,116
America,Cuba,Wine,Consumption, 2 014,1000 hl,178
America,Cuba,Wine,Exports, 2 014,1000 hl,0
America,Cuba,Wine,Imports, 2 014,1000 hl,58
America,Cuba,Wine,Production, 2 014,1000 hl,125
America,Cuba,Wine,Consumption, 2 015,1000 hl,177
America,Cuba,Wine,Exports, 2 015,1000 hl,0
America,Cuba,Wine,Imports, 2 015,1000 hl,57
America,Cuba,Wine,Production, 2 015,1000 hl,115
America,Cuba,Wine,Consumption, 2 016,1000 hl,181
America,Cuba,Wine,Exports, 2 016,1000 hl,0
America,Cuba,Wine,Imports, 2 016,1000 hl,74
America,Cuba,Wine,Production, 2 016,1000 hl,117
America,Cuba,Wine,Consumption, 2 017,1000 hl,186
America,Cuba,Wine,Exports, 2 017,1000 hl,0
America,Cuba,Wine,Imports, 2 017,1000 hl,62
America,Cuba,Wine,Production, 2 017,1000 hl,120
America,Cuba,Wine,Consumption, 2 018,1000 hl,178
America,Cuba,Wine,Exports, 2 018,1000 hl,0
America,Cuba,Wine,Imports, 2 018,1000 hl,60
America,Cuba,Wine,Production, 2 018,1000 hl,114
America,Cuba,Wine,Consumption, 2 019,1000 hl,164
America,Cuba,Wine,Exports, 2 019,1000 hl,1
America,Cuba,Wine,Imports, 2 019,1000 hl,48
America,Cuba,Wine,Production, 2 019,1000 hl,106
America,Cuba,Wine,Consumption, 2 020,1000 hl,160
America,Cuba,Wine,Exports, 2 020,1000 hl,0
America,Cuba,Wine,Imports, 2 020,1000 hl,23
America,Cuba,Wine,Production, 2 020,1000 hl,144
America,Cuba,Wine,Consumption, 2 021,1000 hl,159
America,Cuba,Wine,Exports, 2 021,1000 hl,0
America,Cuba,Wine,Imports, 2 021,1000 hl,21
America,Cuba,Wine,Production, 2 021,1000 hl,131
Europe,Cyprus,Wine,Consumption, 2 007,1000 hl,160
Europe,Cyprus,Wine,Exports, 2 007,1000 hl,73
Europe,Cyprus,Wine,Imports, 2 007,1000 hl,42
Europe,Cyprus,Wine,Production, 2 007,1000 hl,169
Europe,Cyprus,Wine,Consumption, 2 008,1000 hl,147
Europe,Cyprus,Wine,Exports, 2 008,1000 hl,31
Europe,Cyprus,Wine,Imports, 2 008,1000 hl,41
Europe,Cyprus,Wine,Production, 2 008,1000 hl,147
Europe,Cyprus,Wine,Consumption, 2 009,1000 hl,159
Europe,Cyprus,Wine,Exports, 2 009,1000 hl,28
Europe,Cyprus,Wine,Imports, 2 009,1000 hl,44
Europe,Cyprus,Wine,Production, 2 009,1000 hl,145
Europe,Cyprus,Wine,Consumption, 2 010,1000 hl,157
Europe,Cyprus,Wine,Exports, 2 010,1000 hl,18
Europe,Cyprus,Wine,Imports, 2 010,1000 hl,58
Europe,Cyprus,Wine,Production, 2 010,1000 hl,114
Europe,Cyprus,Wine,Consumption, 2 011,1000 hl,140
Europe,Cyprus,Wine,Exports, 2 011,1000 hl,22
Europe,Cyprus,Wine,Imports, 2 011,1000 hl,62
Europe,Cyprus,Wine,Production, 2 011,1000 hl,85
Europe,Cyprus,Wine,Consumption, 2 012,1000 hl,146
Europe,Cyprus,Wine,Exports, 2 012,1000 hl,16
Europe,Cyprus,Wine,Imports, 2 012,1000 hl,75
Europe,Cyprus,Wine,Production, 2 012,1000 hl,112
Europe,Cyprus,Wine,Consumption, 2 013,1000 hl,166
Europe,Cyprus,Wine,Exports, 2 013,1000 hl,12
Europe,Cyprus,Wine,Imports, 2 013,1000 hl,72
Europe,Cyprus,Wine,Production, 2 013,1000 hl,94
Europe,Cyprus,Wine,Consumption, 2 014,1000 hl,155
Europe,Cyprus,Wine,Exports, 2 014,1000 hl,10
Europe,Cyprus,Wine,Imports, 2 014,1000 hl,80
Europe,Cyprus,Wine,Production, 2 014,1000 hl,86
Europe,Cyprus,Wine,Consumption, 2 015,1000 hl,160
Europe,Cyprus,Wine,Exports, 2 015,1000 hl,10
Europe,Cyprus,Wine,Imports, 2 015,1000 hl,84
Europe,Cyprus,Wine,Production, 2 015,1000 hl,91
Europe,Cyprus,Wine,Consumption, 2 016,1000 hl,158
Europe,Cyprus,Wine,Exports, 2 016,1000 hl,6
Europe,Cyprus,Wine,Imports, 2 016,1000 hl,87
Europe,Cyprus,Wine,Production, 2 016,1000 hl,69
Europe,Cyprus,Wine,Consumption, 2 017,1000 hl,167
Europe,Cyprus,Wine,Exports, 2 017,1000 hl,5
Europe,Cyprus,Wine,Imports, 2 017,1000 hl,89
Europe,Cyprus,Wine,Production, 2 017,1000 hl,99
Europe,Cyprus,Wine,Consumption, 2 018,1000 hl,185
Europe,Cyprus,Wine,Exports, 2 018,1000 hl,6
Europe,Cyprus,Wine,Imports, 2 018,1000 hl,83
Europe,Cyprus,Wine,Production, 2 018,1000 hl,109
Europe,Cyprus,Wine,Consumption, 2 019,1000 hl,179
Europe,Cyprus,Wine,Exports, 2 019,1000 hl,6
Europe,Cyprus,Wine,Imports, 2 019,1000 hl,80
Europe,Cyprus,Wine,Production, 2 019,1000 hl,100
Europe,Cyprus,Wine,Consumption, 2 020,1000 hl,155
Europe,Cyprus,Wine,Exports, 2 020,1000 hl,2
Europe,Cyprus,Wine,Imports, 2 020,1000 hl,50
Europe,Cyprus,Wine,Production, 2 020,1000 hl,89
Europe,Cyprus,Wine,Consumption, 2 021,1000 hl,131
Europe,Cyprus,Wine,Exports, 2 021,1000 hl,4
Europe,Cyprus,Wine,Imports, 2 021,1000 hl,62
Europe,Cyprus,Wine,Production, 2 021,1000 hl,68
Europe,Czech Republic,Wine,Consumption, 2 007,1000 hl,1770
Europe,Czech Republic,Wine,Exports, 2 007,1000 hl,85
Europe,Czech Republic,Wine,Imports, 2 007,1000 hl,1334
Europe,Czech Republic,Wine,Production, 2 007,1000 hl,820
Europe,Czech Republic,Wine,Consumption, 2 008,1000 hl,1974
Europe,Czech Republic,Wine,Exports, 2 008,1000 hl,182
Europe,Czech Republic,Wine,Imports, 2 008,1000 hl,1442
Europe,Czech Republic,Wine,Production, 2 008,1000 hl,840
Europe,Czech Republic,Wine,Consumption, 2 009,1000 hl,2006
Europe,Czech Republic,Wine,Exports, 2 009,1000 hl,185
Europe,Czech Republic,Wine,Imports, 2 009,1000 hl,1443
Europe,Czech Republic,Wine,Production, 2 009,1000 hl,570
Europe,Czech Republic,Wine,Consumption, 2 010,1000 hl,2000
Europe,Czech Republic,Wine,Exports, 2 010,1000 hl,233
Europe,Czech Republic,Wine,Imports, 2 010,1000 hl,1900
Europe,Czech Republic,Wine,Production, 2 010,1000 hl,564
Europe,Czech Republic,Wine,Consumption, 2 011,1000 hl,2260
Europe,Czech Republic,Wine,Exports, 2 011,1000 hl,287
Europe,Czech Republic,Wine,Imports, 2 011,1000 hl,1850
Europe,Czech Republic,Wine,Production, 2 011,1000 hl,650
Europe,Czech Republic,Wine,Consumption, 2 012,1000 hl,1686
Europe,Czech Republic,Wine,Exports, 2 012,1000 hl,270
Europe,Czech Republic,Wine,Imports, 2 012,1000 hl,1572
Europe,Czech Republic,Wine,Production, 2 012,1000 hl,470
Europe,Czech Republic,Wine,Consumption, 2 013,1000 hl,2067
Europe,Czech Republic,Wine,Exports, 2 013,1000 hl,335
Europe,Czech Republic,Wine,Imports, 2 013,1000 hl,1528
Europe,Czech Republic,Wine,Production, 2 013,1000 hl,501
Europe,Czech Republic,Wine,Consumption, 2 014,1000 hl,2125
Europe,Czech Republic,Wine,Exports, 2 014,1000 hl,207
Europe,Czech Republic,Wine,Imports, 2 014,1000 hl,1552
Europe,Czech Republic,Wine,Production, 2 014,1000 hl,536
Europe,Czech Republic,Wine,Consumption, 2 015,1000 hl,2236
Europe,Czech Republic,Wine,Exports, 2 015,1000 hl,148
Europe,Czech Republic,Wine,Imports, 2 015,1000 hl,1610
Europe,Czech Republic,Wine,Production, 2 015,1000 hl,819
Europe,Czech Republic,Wine,Consumption, 2 016,1000 hl,2231
Europe,Czech Republic,Wine,Exports, 2 016,1000 hl,61
Europe,Czech Republic,Wine,Imports, 2 016,1000 hl,1403
Europe,Czech Republic,Wine,Production, 2 016,1000 hl,631
Europe,Czech Republic,Wine,Consumption, 2 017,1000 hl,2094
Europe,Czech Republic,Wine,Exports, 2 017,1000 hl,78
Europe,Czech Republic,Wine,Imports, 2 017,1000 hl,1467
Europe,Czech Republic,Wine,Production, 2 017,1000 hl,645
Europe,Czech Republic,Wine,Consumption, 2 018,1000 hl,1992
Europe,Czech Republic,Wine,Exports, 2 018,1000 hl,69
Europe,Czech Republic,Wine,Imports, 2 018,1000 hl,1322
Europe,Czech Republic,Wine,Production, 2 018,1000 hl,691
Europe,Czech Republic,Wine,Consumption, 2 019,1000 hl,2174
Europe,Czech Republic,Wine,Exports, 2 019,1000 hl,83
Europe,Czech Republic,Wine,Imports, 2 019,1000 hl,1379
Europe,Czech Republic,Wine,Production, 2 019,1000 hl,492
Europe,Czech Republic,Wine,Consumption, 2 020,1000 hl,2062
Europe,Czech Republic,Wine,Exports, 2 020,1000 hl,114
Europe,Czech Republic,Wine,Imports, 2 020,1000 hl,1741
Europe,Czech Republic,Wine,Production, 2 020,1000 hl,603
Europe,Czech Republic,Wine,Consumption, 2 021,1000 hl,2230
Europe,Czech Republic,Wine,Exports, 2 021,1000 hl,97
Europe,Czech Republic,Wine,Imports, 2 021,1000 hl,1729
Europe,Czech Republic,Wine,Production, 2 021,1000 hl,592
Europe,Denmark,Wine,Consumption, 2 007,1000 hl,1800
Europe,Denmark,Wine,Exports, 2 007,1000 hl,334
Europe,Denmark,Wine,Imports, 2 007,1000 hl,2013
Europe,Denmark,Wine,Consumption, 2 008,1000 hl,1860
Europe,Denmark,Wine,Exports, 2 008,1000 hl,408
Europe,Denmark,Wine,Imports, 2 008,1000 hl,2000
Europe,Denmark,Wine,Consumption, 2 009,1000 hl,1890
Europe,Denmark,Wine,Exports, 2 009,1000 hl,362
Europe,Denmark,Wine,Imports, 2 009,1000 hl,2078
Europe,Denmark,Wine,Consumption, 2 010,1000 hl,1629
Europe,Denmark,Wine,Exports, 2 010,1000 hl,344
Europe,Denmark,Wine,Imports, 2 010,1000 hl,1886
Europe,Denmark,Wine,Production, 2 010,1000 hl,0
Europe,Denmark,Wine,Consumption, 2 011,1000 hl,1592
Europe,Denmark,Wine,Exports, 2 011,1000 hl,233
Europe,Denmark,Wine,Imports, 2 011,1000 hl,1875
Europe,Denmark,Wine,Production, 2 011,1000 hl,0
Europe,Denmark,Wine,Consumption, 2 012,1000 hl,1580
Europe,Denmark,Wine,Exports, 2 012,1000 hl,369
Europe,Denmark,Wine,Imports, 2 012,1000 hl,1886
Europe,Denmark,Wine,Production, 2 012,1000 hl,0
Europe,Denmark,Wine,Consumption, 2 013,1000 hl,1552
Europe,Denmark,Wine,Exports, 2 013,1000 hl,429
Europe,Denmark,Wine,Imports, 2 013,1000 hl,2015
Europe,Denmark,Wine,Production, 2 013,1000 hl,0
Europe,Denmark,Wine,Consumption, 2 014,1000 hl,1544
Europe,Denmark,Wine,Exports, 2 014,1000 hl,366
Europe,Denmark,Wine,Imports, 2 014,1000 hl,1867
Europe,Denmark,Wine,Production, 2 014,1000 hl,0
Europe,Denmark,Wine,Consumption, 2 015,1000 hl,1512
Europe,Denmark,Wine,Exports, 2 015,1000 hl,309
Europe,Denmark,Wine,Imports, 2 015,1000 hl,1821
Europe,Denmark,Wine,Production, 2 015,1000 hl,11
Europe,Denmark,Wine,Consumption, 2 016,1000 hl,1501
Europe,Denmark,Wine,Exports, 2 016,1000 hl,320
Europe,Denmark,Wine,Imports, 2 016,1000 hl,1798
Europe,Denmark,Wine,Production, 2 016,1000 hl,1
Europe,Denmark,Wine,Consumption, 2 017,1000 hl,1461
Europe,Denmark,Wine,Exports, 2 017,1000 hl,271
Europe,Denmark,Wine,Imports, 2 017,1000 hl,1711
Europe,Denmark,Wine,Production, 2 017,1000 hl,1
Europe,Denmark,Wine,Consumption, 2 018,1000 hl,1472
Europe,Denmark,Wine,Exports, 2 018,1000 hl,279
Europe,Denmark,Wine,Imports, 2 018,1000 hl,1781
Europe,Denmark,Wine,Production, 2 018,1000 hl,1
Europe,Denmark,Wine,Consumption, 2 019,1000 hl,1525
Europe,Denmark,Wine,Exports, 2 019,1000 hl,267
Europe,Denmark,Wine,Imports, 2 019,1000 hl,1813
Europe,Denmark,Wine,Production, 2 019,1000 hl,1
Europe,Denmark,Wine,Consumption, 2 020,1000 hl,1535
Europe,Denmark,Wine,Exports, 2 020,1000 hl,313
Europe,Denmark,Wine,Imports, 2 020,1000 hl,1836
Europe,Denmark,Wine,Production, 2 020,1000 hl,1
Europe,Denmark,Wine,Consumption, 2 021,1000 hl,1570
Europe,Denmark,Wine,Exports, 2 021,1000 hl,367
Europe,Denmark,Wine,Imports, 2 021,1000 hl,1982
Europe,Denmark,Wine,Production, 2 021,1000 hl,1
Africa,Djibouti,Wine,Consumption, 2 007,1000 hl,2
Africa,Djibouti,Wine,Exports, 2 007,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 007,1000 hl,2
Africa,Djibouti,Wine,Consumption, 2 008,1000 hl,2
Africa,Djibouti,Wine,Exports, 2 008,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 008,1000 hl,2
Africa,Djibouti,Wine,Consumption, 2 009,1000 hl,3
Africa,Djibouti,Wine,Exports, 2 009,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 009,1000 hl,3
Africa,Djibouti,Wine,Consumption, 2 010,1000 hl,3
Africa,Djibouti,Wine,Exports, 2 010,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 010,1000 hl,2
Africa,Djibouti,Wine,Consumption, 2 011,1000 hl,3
Africa,Djibouti,Wine,Exports, 2 011,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 011,1000 hl,4
Africa,Djibouti,Wine,Consumption, 2 012,1000 hl,4
Africa,Djibouti,Wine,Exports, 2 012,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 012,1000 hl,5
Africa,Djibouti,Wine,Consumption, 2 013,1000 hl,7
Africa,Djibouti,Wine,Exports, 2 013,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 013,1000 hl,8
Africa,Djibouti,Wine,Consumption, 2 014,1000 hl,5
Africa,Djibouti,Wine,Exports, 2 014,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 014,1000 hl,1
Africa,Djibouti,Wine,Consumption, 2 015,1000 hl,2
Africa,Djibouti,Wine,Exports, 2 015,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 015,1000 hl,3
Africa,Djibouti,Wine,Consumption, 2 016,1000 hl,3
Africa,Djibouti,Wine,Exports, 2 016,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 016,1000 hl,2
Africa,Djibouti,Wine,Consumption, 2 017,1000 hl,3
Africa,Djibouti,Wine,Exports, 2 017,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 017,1000 hl,3
Africa,Djibouti,Wine,Consumption, 2 018,1000 hl,2
Africa,Djibouti,Wine,Exports, 2 018,1000 hl,0
Africa,Djibouti,Wine,Imports, 2 018,1000 hl,2
Africa,Djibouti,Wine,Consumption, 2 019,1000 hl,2
